plot_label	plot_universe_id	corpus_database_id	name	record_kind	inventory_status	current_scope_roles	plot_relevance_field	plot_relevance_value	access_status	host	landing_url	raw_url	existing_local_paths	result_fields_available	has_d_or_convertible_effect	has_n	has_replication_pair_mapping	result_artifact_acquisition_state	acquisition_route_type	acceptable_result_artifact_classes	target_local_root	priority	blocker_codes	next_action	notes	last_seen
figure1	plot1_replication_pairs	corpus_db_online_image_credibility_readme_equivalence_table	Online image credibility	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/online_image_credibility | data/raw/replication_projects/lead_harvest/online_image_credibility/osf_04__README.Rmd | data/derived/replication_pairs/harvest/promoted/online_image_credibility__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/online_image_credibility_readme_equivalence_table	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_pipeline_supplement_packet_data	Pipeline supplement + packet data	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/independent_replication_initiative | data/derived/replication_pairs/harvest/staged/independent_replication_initiative__stage.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/pipeline_supplement_packet_data	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_protzko_nhb_asymmetry_writeup	Protzko 2023 NHB	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	staged				data/raw/replication_projects/lead_harvest/protzko_2023_nhb | data/raw/replication_projects/lead_harvest/protzko_nhb_2023 | data/raw/replication_projects/lead_harvest/protzko_nhb_2023/asymmetry_writeup.docx | data/derived/replication_pairs/harvest/staged/protzko_2023_nhb__stage.csv | data/derived/replication_pairs/harvest/promoted/protzko_nhb_pairs__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/protzko_nhb_asymmetry_writeup	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_psa_002_object_orientation_lab_rows	PSA 002 object orientation	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/psa_002_object_orientation | data/raw/replication_projects/lead_harvest/psa_002_object_orientation/component_sp_csvs | data/derived/replication_pairs/harvest/staged/psa_002_object_orientation__stage.csv | data/derived/replication_pairs/harvest/promoted/psa_002_object_orientation__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/psa_002_object_orientation_lab_rows	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_psa_004_turri_article_table_rescue	PSA 004 JTB Turri	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/psa_004_turri | data/raw/replication_projects/lead_harvest/psa_004_turri/psa004_turri_article_table_reconstruction.csv | data/derived/replication_pairs/harvest/staged/psa_004_turri__stage.csv | data/derived/replication_pairs/harvest/promoted/psa004_turri_article_table_rescue__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/psa_004_turri_article_table_rescue	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_psa_006_trolley_country_rows	PSA 006 trolley Greene	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/psa_006_trolley | data/raw/replication_projects/lead_harvest/psa_006_trolley/unzipped/trolleyMultilabReplication-master/data/trolley.rda | data/derived/replication_pairs/harvest/staged/psa_006_trolley__stage.csv | data/derived/replication_pairs/harvest/promoted/psa_006_trolley_country_rows__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/psa_006_trolley_country_rows	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_public_admin_blame_wiley_table_reconstruction	Public-administration blame experiment replication	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/public_admin_blame | data/raw/replication_projects/lead_harvest/public_admin_blame/wiley_public_admin_blame_table_reconstruction.csv | data/derived/replication_pairs/harvest/staged/public_admin_blame__stage.csv | data/derived/replication_pairs/harvest/promoted/public_admin_blame_wiley_table_reconstruction__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/public_admin_blame_wiley_table_reconstruction	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_ranehill_2015_power_posing_manual	Ranehill 2015 power posing (manual)	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/manual_papers/ranehill_2015_power_pose.pdf		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/ranehill_2015_power_posing_manual	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_replicationsuccess_rprojects_rda	ReplicationSuccess RProjects.rda	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/replicationsuccess/RProjects.rda		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/replicationsuccess_rprojects_rda	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_replicationsuccess_ssrp_alias_manual	ReplicationSuccess SSRP alias (manual)	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/replicationsuccess/SSRP.rda		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/replicationsuccess_ssrp_alias_manual	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_replicationsuccess_ssrp_rda	ReplicationSuccess SSRP.rda	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/replicationsuccess/SSRP.rda		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/replicationsuccess_ssrp_rda	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_retrieval_extinction_rats_xlsx	Retrieval extinction fear conditioning in rats	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/retrieval_extinction_rats_2017 | data/raw/replication_projects/lead_harvest/retrieval_extinction_rats_2017/osf_03__LLERC02_-_Spontaneous_Recovery_-_Full_data_set.xlsx | data/derived/replication_pairs/harvest/staged/retrieval_extinction_rats_2017__stage.csv | data/derived/replication_pairs/harvest/promoted/retrieval_extinction_rats__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/retrieval_extinction_rats_xlsx	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_rpcb	RPCB	replication_project	raw_available	figure1_candidate | future_seed	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/rpcb_e5nvr | data/raw/corpus_candidates/rpcb | data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv | data/derived/replication_pairs/harvest/staged/rpcb_e5nvr__stage.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/rpcb_rpcb	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_rpp_canonical_osf_csv	RPP canonical OSF csv	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/rpp/rpp_data_osf.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/rpp_canonical_osf_csv	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_rrr_bouwmeester_2017_manual	RRR Bouwmeester 2017	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/rrr_bouwmeester_2017 | data/derived/replication_pairs/harvest/staged/rrr_bouwmeester_2017__stage.csv | data/derived/replication_pairs/harvest/promoted/rrr_bouwmeester_site_rows__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/rrr_bouwmeester_2017_manual	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
