batch007_seed_id	candidate_id	batch007_action	dedupe_action	final_row_status	original_doi	replication_doi	original_title	replication_title	current_root_pair_ids	dedupe_key_text	created_at
batch007_seed_da320371907b2e4b	api_candidate_3be5aac66092fea0	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1016/j.xcrm.2025.102455		A combined genomic arrhythmia propensity score delineates cumulative risk.		10 1016 j xcrm 2025 102455 a combined genomic arrhythmia propensity score delineates cumulative risk unresolved original target a combined genomic arrhythmia propensity score delineates cumulative risk	2026-05-06T03:12:07+00:00
batch007_seed_8f06600223072a5b	api_candidate_ec43ffc624a7cff5	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1016/s2213-2600(25)00405-9		Polygenic risk and rare variants in endotypes of idiopathic pulmonary fibrosis: a genetic analysis of population-based and case-control cohorts.		10 1016 s2213 2600 25 00405 9 polygenic risk and rare variants in endotypes of idiopathic pulmonary fibrosis a genetic analysis of population based and case control cohorts unresolved original target polygenic risk and rare variants in endotypes of idiopathic pulmonary fibrosis a genetic analysis of population based and case control cohorts	2026-05-06T03:12:07+00:00
batch007_seed_9bf94b63a7332479	api_candidate_d331a1694969bb02	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1017/s1461145708009875		Interaction between the 5-HTTLPR serotonin transporter polymorphism and environmental adversity for mood and anxiety psychopathology: evidence from a high-risk community sample of young adults		10 1017 s1461145708009875 interaction between the 5 httlpr serotonin transporter polymorphism and environmental adversity for mood and anxiety psychopathology evidence from a high risk community sample of young adults unresolved original target interaction between the 5 httlpr serotonin transporter polymorphism and environmental adversity for mood and anxiety psychopathology evidence from a high risk community sample of young adults	2026-05-06T03:12:07+00:00
batch007_seed_001c90c97f5d7b07	api_candidate_4e90967ad6579d28	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1192/bjp.bp.114.154997	the association between 5HTTLPR and response to psychological therapy for child anxiety disorders	Non-replication of the association between 5HTTLPR and response to psychological therapy for child anxiety disorders		10 1192 bjp bp 114 154997 the association between 5httlpr and response to psychological therapy for child anxiety disorders non replication of the association between 5httlpr and response to psychological therapy for child anxiety disorders the association between 5httlpr and response to psychological therapy for child anxiety disorders non replication of the association between 5httlpr and response to psychological therapy for child anxiety disorders	2026-05-06T03:12:07+00:00
batch007_seed_c3dffd804b335a60	api_candidate_4d7c60f8ed7fd665	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1038/s41397-018-0065-x	the pharmacogenetic effect of rs678849 on buprenorphine efficacy in African-Americans with opioid use disorder.	Replication of the pharmacogenetic effect of rs678849 on buprenorphine efficacy in African-Americans with opioid use disorder.		10 1038 s41397 018 0065 x the pharmacogenetic effect of rs678849 on buprenorphine efficacy in african americans with opioid use disorder replication of the pharmacogenetic effect of rs678849 on buprenorphine efficacy in african americans with opioid use disorder the pharmacogenetic effect of rs678849 on buprenorphine efficacy in african americans with opioid use disorder replication of the pharmacogenetic effect of rs678849 on buprenorphine efficacy in african americans with opioid use disorder	2026-05-06T03:12:07+00:00
batch007_seed_b793a9e2cda5556c	api_candidate_b8179f6c72f5dc81	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1002/art.33325		A rare polymorphism in the gene for Toll‐like receptor 2 is associated with systemic sclerosis phenotype and increases the production of inflammatory mediators		10 1002 art 33325 a rare polymorphism in the gene for toll like receptor 2 is associated with systemic sclerosis phenotype and increases the production of inflammatory mediators unresolved original target a rare polymorphism in the gene for toll like receptor 2 is associated with systemic sclerosis phenotype and increases the production of inflammatory mediators	2026-05-06T03:12:07+00:00
batch007_seed_07b19f1a7b055a04	api_candidate_0f43681bb9aa646b	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1186/s10194-019-1064-2		TRPM8 genetic variant is associated with chronic migraine and allodynia		10 1186 s10194 019 1064 2 trpm8 genetic variant is associated with chronic migraine and allodynia unresolved original target trpm8 genetic variant is associated with chronic migraine and allodynia	2026-05-06T03:12:07+00:00
batch007_seed_9afcc3540618e2d4	api_candidate_5fc8cae6987e42e7	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1530/eje-10-0582		Wnt receptors, bone mass, and fractures: gene-wide association analysis of LRP5 and LRP6 polymorphisms with replication		10 1530 eje 10 0582 wnt receptors bone mass and fractures gene wide association analysis of lrp5 and lrp6 polymorphisms with replication unresolved original target wnt receptors bone mass and fractures gene wide association analysis of lrp5 and lrp6 polymorphisms with replication	2026-05-06T03:12:07+00:00
batch007_seed_9fe6870f60055733	api_candidate_84559cfca40cecc0	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1002/art.30526		Genetic variants in the <i>HLA–DRB1</i> gene are associated with Kashin‐Beck disease in the Tibetan population		10 1002 art 30526 genetic variants in the i hla drb1 i gene are associated with kashin beck disease in the tibetan population unresolved original target genetic variants in the i hla drb1 i gene are associated with kashin beck disease in the tibetan population	2026-05-06T03:12:07+00:00
batch007_seed_88093bc837219d03	api_candidate_f01f0fd5aaae7296	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1186/s12876-015-0363-6		Upper gastrointestinal bleeding due to peptic ulcer disease is not associated with air pollution: a case-crossover study		10 1186 s12876 015 0363 6 upper gastrointestinal bleeding due to peptic ulcer disease is not associated with air pollution a case crossover study unresolved original target upper gastrointestinal bleeding due to peptic ulcer disease is not associated with air pollution a case crossover study	2026-05-06T03:12:07+00:00
batch007_seed_21d046534ece278d	api_candidate_b003b24733fa5e63	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.14309/ajg.0000000000000051		Protease-Sensitive Pancreatic Lipase Variants Are Associated With Early Onset Chronic Pancreatitis		10 14309 ajg 0000000000000051 protease sensitive pancreatic lipase variants are associated with early onset chronic pancreatitis unresolved original target protease sensitive pancreatic lipase variants are associated with early onset chronic pancreatitis	2026-05-06T03:12:07+00:00
batch007_seed_93b495089d900edf	api_candidate_9e3bf99dbbe19e59	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1001/jamacardio.2020.0479		Association of Rare <i>PTGIS</i> Variants With Susceptibility and Pulmonary Vascular Response in Patients With Idiopathic Pulmonary Arterial Hypertension		10 1001 jamacardio 2020 0479 association of rare i ptgis i variants with susceptibility and pulmonary vascular response in patients with idiopathic pulmonary arterial hypertension unresolved original target association of rare i ptgis i variants with susceptibility and pulmonary vascular response in patients with idiopathic pulmonary arterial hypertension	2026-05-06T03:12:07+00:00
batch007_seed_330d6b9c5e7e4599	api_candidate_3d5c9907b80f71a5	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1002/mds.26022		Lower plasma apolipoprotein A1 levels are found in Parkinson's disease and associate with apolipoprotein A1 genotype		10 1002 mds 26022 lower plasma apolipoprotein a1 levels are found in parkinson s disease and associate with apolipoprotein a1 genotype unresolved original target lower plasma apolipoprotein a1 levels are found in parkinson s disease and associate with apolipoprotein a1 genotype	2026-05-06T03:12:07+00:00
batch007_seed_a96b719b26da6e23	api_candidate_3503e75e0cccbc73	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1002/art.37751		Brief Report: Single‐nucleotide polymorphisms in <i>VKORC1</i> are risk factors for systemic lupus erythematosus in Asians		10 1002 art 37751 brief report single nucleotide polymorphisms in i vkorc1 i are risk factors for systemic lupus erythematosus in asians unresolved original target brief report single nucleotide polymorphisms in i vkorc1 i are risk factors for systemic lupus erythematosus in asians	2026-05-06T03:12:07+00:00
batch007_seed_20293a1bca1141e1	api_candidate_96031b875fa5a5af	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1002/art.30101		A genetic variation located in the promoter region of the <i>UPAR</i> (<i>CD87</i>) gene is associated with the vascular complications of systemic sclerosis		10 1002 art 30101 a genetic variation located in the promoter region of the i upar i i cd87 i gene is associated with the vascular complications of systemic sclerosis unresolved original target a genetic variation located in the promoter region of the i upar i i cd87 i gene is associated with the vascular complications of systemic sclerosis	2026-05-06T03:12:07+00:00
batch007_seed_91f603e911237499	api_candidate_34f6116e7260ec4e	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1167/iovs.15-18797		Association of Polymorphisms in MACRO Domain Containing 2 With Thyroid-Associated Orbitopathy		10 1167 iovs 15 18797 association of polymorphisms in macro domain containing 2 with thyroid associated orbitopathy unresolved original target association of polymorphisms in macro domain containing 2 with thyroid associated orbitopathy	2026-05-06T03:12:07+00:00
batch007_seed_4b69b4cad4cd87ee	api_candidate_da06ad019a12c520	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1111/jre.13240		Periodontitis and thyroid function: A bidirectional Mendelian randomization study		10 1111 jre 13240 periodontitis and thyroid function a bidirectional mendelian randomization study unresolved original target periodontitis and thyroid function a bidirectional mendelian randomization study	2026-05-06T03:12:07+00:00
batch007_seed_7afd018c3c9b63a5	api_candidate_16a0e6a979eac3e1	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1002/ibd.21562		Pregnane X receptor (PXR/NR1I2) gene haplotypes modulate susceptibility to inflammatory bowel disease		10 1002 ibd 21562 pregnane x receptor pxr nr1i2 gene haplotypes modulate susceptibility to inflammatory bowel disease unresolved original target pregnane x receptor pxr nr1i2 gene haplotypes modulate susceptibility to inflammatory bowel disease	2026-05-06T03:12:07+00:00
